note,velocity,position,duration
39,112,61440,455
29,96,61920,227
41,96,61920,227
48,96,62160,227
53,96,62160,227
41,96,62400,113
48,96,62520,227
53,96,62520,227
41,96,62760,113
48,96,62880,227
53,96,62880,227
48,96,63120,113
53,96,63240,227
56,96,63240,227
41,96,63480,113
48,96,63600,227
53,96,63600,227
32,96,63840,227
44,96,63840,227
51,96,64080,227
56,96,64080,227
44,96,64320,113
51,96,64440,227
56,96,64440,227
44,96,64680,113
51,96,64800,227
56,96,64800,227
51,96,65040,113
56,96,65160,227
60,96,65160,227
44,96,65400,113
51,96,65520,227
56,96,65520,227
37,96,65760,227
49,96,65760,227
56,96,66000,227
61,96,66000,227
49,96,66240,113
56,96,66360,227
61,96,66360,227
49,96,66600,113
56,96,66720,227
61,96,66720,227
56,96,66960,113
61,96,67080,227
65,96,67080,227
49,96,67320,113
56,96,67440,227
61,96,67440,227
39,96,67680,227
51,96,67680,227
58,96,67920,227
63,96,67920,227
51,96,68160,113
58,96,68280,227
63,96,68280,227
51,96,68520,113
58,96,68640,227
63,96,68640,227
58,96,68880,113
63,96,69000,227
67,96,69000,227
51,96,69240,113
58,96,69360,227
63,96,69360,227
41,96,69600,227
53,96,69600,227
56,96,69840,227
60,96,69840,227
53,96,70080,113
56,96,70200,227
60,96,70200,227
53,96,70440,113
56,96,70560,227
60,96,70560,227
53,96,70800,113
60,96,70920,227
65,96,70920,227
53,96,71160,113
56,96,71280,227
60,96,71280,227
32,96,71520,227
44,96,71520,227
51,96,71760,227
56,96,71760,227
44,96,72000,113
51,96,72120,227
56,96,72120,227
44,96,72360,113
51,96,72480,227
56,96,72480,227
51,96,72720,113
56,96,72840,227
60,96,72840,227
44,96,73080,113
51,96,73200,227
56,96,73200,227
37,96,73440,227
49,96,73440,227
56,96,73680,227
61,96,73680,227
49,96,73920,113
56,96,74040,227
61,96,74040,227
49,96,74280,113
56,96,74400,227
61,96,74400,227
56,96,74640,113
61,96,74760,227
65,96,74760,227
49,96,75000,113
56,96,75120,227
61,96,75120,227
39,96,75360,227
51,96,75360,227
58,96,75600,227
63,96,75600,227
51,96,75840,113
58,96,75960,227
63,96,75960,227
51,96,76200,113
39,96,76320,227
51,96,76320,227
55,96,76560,119
58,96,76560,119
40,96,76800,227
52,96,76800,227
55,96,77040,119
58,96,77040,119
41,88,77280,119
53,88,77520,119
56,88,77520,119
41,88,77760,119
53,88,78000,119
56,88,78000,119
41,88,78240,119
53,88,78480,119
56,88,78480,119
41,88,78720,119
53,88,78960,119
56,88,78960,119
44,88,79200,119
51,88,79440,119
56,88,79440,119
44,88,79680,119
51,88,79920,119
56,88,79920,119
44,88,80160,119
51,88,80400,119
56,88,80400,119
44,88,80640,119
51,88,80880,119
56,88,80880,119
37,88,81120,119
49,88,81360,119
53,88,81360,119
37,88,81600,119
49,88,81840,119
53,88,81840,119
37,88,82080,119
49,88,82320,119
53,88,82320,119
37,88,82560,119
49,88,82800,119
53,88,82800,119
39,88,83040,119
51,88,83280,119
55,88,83280,119
39,88,83520,119
51,88,83760,119
55,88,83760,119
39,88,84000,119
51,88,84240,119
55,88,84240,119
39,88,84480,119
51,88,84720,119
55,88,84720,119
41,88,84960,119
53,88,85200,119
56,88,85200,119
41,88,85440,119
53,88,85680,119
56,88,85680,119
41,88,85920,119
53,88,86160,119
56,88,86160,119
41,88,86400,119
53,88,86640,119
56,88,86640,119
44,88,86880,119
56,88,87120,119
60,88,87120,119
44,88,87360,119
56,88,87600,119
60,88,87600,119
44,88,87840,119
56,88,88080,119
60,88,88080,119
44,88,88320,119
51,88,88560,119
56,88,88560,119
37,88,88800,119
49,88,89040,119
53,88,89040,119
37,88,89280,119
49,88,89520,119
53,88,89520,119
37,88,89760,119
49,88,90000,119
53,88,90000,119
37,88,90240,119
49,88,90480,119
53,88,90480,119
39,88,90720,455
51,88,90720,455
39,88,91200,119
51,88,91200,119
