note,velocity,position,duration
55,73,169500,500
48,73,170000,500
55,73,170500,500
64,73,171000,500
60,73,171000,500
55,73,171500,500
48,73,172000,500
55,73,172500,500
60,73,173000,500
64,73,173000,500
55,73,173500,500
48,73,174000,500
55,73,174500,500
60,73,175000,500
64,73,175000,500
55,73,175500,500
28,73,176000,1000
40,73,176000,1000
55,73,177000,500
52,73,177000,500
47,73,177500,500
40,73,178000,500
47,73,178500,500
55,73,179000,500
52,73,179000,500
47,73,179500,500
26,73,180000,1000
38,73,180000,1000
54,73,181000,500
50,73,181000,500
45,73,181500,500
38,73,182000,500
45,73,182500,500
54,73,183000,500
50,73,183000,500
45,73,183500,500
36,73,184000,1000
48,73,184000,1000
64,73,185000,500
60,73,185000,500
55,73,185500,500
48,73,186000,500
55,73,186500,500
64,73,187000,500
60,73,187000,500
55,73,187500,500
50,73,188000,500
38,73,188000,500
50,73,188500,500
62,73,189000,500
57,73,189000,500
54,73,189000,500
50,73,189500,500
42,73,190000,500
30,73,190000,500
50,73,190500,500
54,73,191000,500
62,73,191000,500
57,73,191000,500
50,73,191500,500
43,73,192000,500
31,73,192000,500
43,73,192500,500
55,73,193000,500
47,73,193000,500
50,73,193000,500
43,73,193500,500
43,73,194000,500
43,73,194500,500
55,73,195000,500
47,73,195000,500
50,73,195000,500
43,73,195500,500
31,73,196000,500
43,73,196000,500
55,73,196500,500
54,73,197000,500
50,73,197500,500
47,73,198000,500
43,73,198500,500
38,73,199000,500
35,73,199500,500
36,73,200000,500
48,73,200000,500
48,73,200500,500
60,73,201000,500
52,73,201000,500
55,73,201000,500
48,73,201500,500
48,73,202000,500
48,73,202500,500
55,73,203000,500
52,73,203000,500
60,73,203000,500
48,73,203500,500
47,73,204000,500
35,73,204000,500
47,73,204500,500
59,73,205000,500
54,73,205000,500
51,73,205000,500
47,73,205500,500
51,73,206000,500
39,73,206000,500
51,73,206500,500
59,73,207000,500
54,73,207000,500
51,73,207000,500
51,73,207500,500
52,73,208000,500
40,73,208000,500
52,73,208500,500
64,73,209000,500
59,73,209000,500
55,73,209000,500
52,73,209500,500
52,73,210000,500
52,73,210500,500
64,73,211000,500
55,73,211000,500
59,73,211000,500
52,73,211500,500
38,73,212000,500
50,73,212000,500
50,73,212500,500
62,73,213000,500
54,73,213000,500
57,73,213000,500
50,73,213500,500
50,73,214000,500
50,73,214500,500
57,73,215000,500
54,73,215000,500
62,73,215000,500
50,73,215500,500
36,73,216000,500
48,73,216000,500
48,73,216500,500
60,73,217000,500
51,73,217000,500
55,73,217000,500
48,73,217500,500
48,73,218000,500
48,73,218500,500
55,73,219000,500
51,73,219000,500
60,73,219000,500
48,73,219500,500
50,73,220000,500
38,73,220000,500
50,73,220500,500
57,73,221000,500
54,73,221000,500
62,73,221000,500
50,73,221500,500
62,73,222000,250
57,73,222250,250
54,73,222500,250
50,73,222750,250
45,73,223000,250
42,73,223250,250
38,73,223500,500
31,73,224000,4000
43,73,224000,4000
