note,velocity,position,duration
91,96,531124,62
89,96,531186,62
88,96,531248,62
86,96,531312,60
84,96,531372,62
83,96,531436,62
81,96,531498,62
79,96,531560,62
77,96,531624,62
76,96,531684,62
74,96,531748,62
72,96,531810,62
71,96,531874,62
69,96,531936,62
67,96,532000,62
65,96,532062,62
64,96,532122,62
62,96,532186,62
60,96,532250,62
59,96,532312,62
57,96,532374,62
55,96,532436,62
53,96,532500,62
52,96,532560,62
50,96,532624,62
48,96,532686,62
47,96,532750,62
45,96,532812,62
43,96,532874,62
41,96,532936,62
40,96,532998,62
38,96,533062,62
36,96,533124,62
35,96,533186,62
33,96,533250,62
105,96,538000,62
103,96,538062,62
101,96,538126,62
100,96,538188,62
98,96,538250,62
96,96,538312,62
95,96,538376,62
93,96,538438,62
91,96,538500,62
89,96,538562,62
88,96,538626,62
86,96,538688,62
84,96,538750,62
83,96,538812,62
81,96,538876,62
79,96,538938,62
77,96,539000,62
76,96,539062,62
74,96,539126,62
72,96,539188,62
71,96,539250,62
69,96,539312,62
77,96,540500,500
89,96,540500,500
77,96,541000,500
89,96,541000,500
77,96,542000,500
89,96,542000,500
75,96,542500,500
87,96,542500,500
74,96,543000,500
86,96,543000,500
75,96,543500,500
87,96,543500,500
77,96,544000,500
89,96,544000,500
77,96,544500,1000
89,96,544500,1000
77,96,545500,500
89,96,545500,500
82,96,546500,500
94,96,546500,500
81,96,547000,500
93,96,547000,500
82,96,547500,500
94,96,547500,500
77,96,548500,500
89,96,548500,500
77,96,549000,500
89,96,549000,500
77,96,549500,500
89,96,549500,500
77,96,550000,500
89,96,550000,500
75,96,550500,500
87,96,550500,500
74,96,551000,500
86,96,551000,500
75,96,551500,500
87,96,551500,500
77,96,552000,500
89,96,552000,500
77,96,552500,1000
89,96,552500,1000
77,96,553500,500
89,96,553500,500
86,96,554500,500
98,96,554500,500
84,96,555000,500
96,96,555000,500
82,96,555500,500
94,96,555500,500
79,96,556500,500
87,96,556500,500
91,96,556500,500
79,96,557000,500
91,96,557000,500
87,96,557000,500
79,96,557500,500
91,96,557500,500
87,96,557500,500
79,96,558000,500
91,96,558000,500
87,96,558000,500
79,96,558500,500
87,96,558500,500
91,96,558500,500
81,96,559000,500
93,96,559000,500
82,96,559500,500
94,96,559500,500
91,96,559500,500
87,96,559500,500
77,96,560500,500
89,96,560500,500
86,96,560500,500
77,96,561000,500
86,96,561000,500
89,96,561000,500
77,96,561500,500
86,96,561500,500
89,96,561500,500
74,96,562000,1000
86,96,562000,1000
77,96,563000,1000
86,96,563000,1000
89,96,563000,1000
75,96,564000,1000
87,96,564000,1000
74,96,565000,1000
86,96,565000,1000
75,96,566000,1000
87,96,566000,1000
77,96,567000,1000
89,96,567000,1000
74,96,568000,500
86,96,568000,500
72,96,568500,500
84,96,568500,500
74,96,569000,500
86,96,569000,500
72,96,569500,1000
84,96,569500,1000
77,96,569500,1000
72,96,570500,500
84,96,570500,500
74,96,571000,500
86,96,571000,500
75,96,571500,500
87,96,571500,500
77,96,572000,500
89,96,572000,500
77,96,572500,500
89,96,572500,500
77,96,573000,500
89,96,573000,500
77,96,573500,500
89,96,573500,500
77,96,574000,500
89,96,574000,500
75,96,574500,500
87,96,574500,500
74,96,575000,500
86,96,575000,500
75,96,575500,500
87,96,575500,500
77,96,576000,500
89,96,576000,500
77,96,576500,500
89,96,576500,500
77,96,577000,500
89,96,577000,500
77,96,577500,500
89,96,577500,500
82,96,578500,500
94,96,578500,500
81,96,579000,500
93,96,579000,500
94,96,579500,500
